crawl	url	warc_filename	warc_record_offset	warc_record_length	content_digest
CC-MAIN-2026-25	https://www.pedagogkpu.ru/_ld/6/642___.docx	crawl-data/CC-MAIN-2026-25/segments/1780687572408.13/warc/CC-MAIN-20260608103055-20260608133055-00634.warc.gz	792339228	12277	22BIENEW2FG4TPL5UWKY2FNVHNCTEE3Q
CC-MAIN-2026-17	https://intpoljournal.com/index.php/pub/libraryFiles/downloadPublic/1	crawl-data/CC-MAIN-2026-17/segments/1775806210626.96/warc/CC-MAIN-20260422072350-20260422102350-00550.warc.gz	241685514	46694	22BNHS2J2J53LX5BMPRIODFCTSMAKDPS
CC-MAIN-2026-17	https://repositorioinstitucional.buap.mx/server/api/core/bitstreams/1ee04dea-8169-414f-a11f-ca58e1bf3344/content	crawl-data/CC-MAIN-2026-17/segments/1775805909179.84/warc/CC-MAIN-20260417204951-20260417234951-00223.warc.gz	412753786	318123	22BT7LERP3YYIRXNLME7VEAUGIGED65N
CC-MAIN-2026-21	https://journalsporl.com/index.php/sporl/libraryFiles/downloadPublic/1	crawl-data/CC-MAIN-2026-21/segments/1778213681280.82/warc/CC-MAIN-20260518204357-20260518234357-00857.warc.gz	276929766	87508	22CQOW2NFLJPOSPFOU3LNJ62V3ZGVIHP
CC-MAIN-2026-12	https://rokiciny.net/wp-content/uploads/2024/04/dodatkowe-informacje-dotyczace-zmian-ppcp_dla_wfosigw.docx	crawl-data/CC-MAIN-2026-12/segments/1772687277625.58/warc/CC-MAIN-20260308093858-20260308123858-00572.warc.gz	379405244	17352	22CSIRRIXJPQADFJREID5CB2IKYTSHNO
CC-MAIN-2026-25	https://haagssteunsysteem.nl/documents/d/haagssteunsysteem/ervaringsdeskundige-ggz-opleidingen-30-03-26-docx	crawl-data/CC-MAIN-2026-25/segments/1780687573310.71/warc/CC-MAIN-20260615071330-20260615101330-00048.warc.gz	233832565	31080	22CUWFQEOOM76YURZXBJZUH2DE6SGC4M
CC-MAIN-2026-17	https://www.1sthaj.com/hajj_termsconditions_addendum.docx	crawl-data/CC-MAIN-2026-17/segments/1775805908656.9/warc/CC-MAIN-20260412015729-20260412045729-00068.warc.gz	512492269	11811	22D4VJDYF2X2QOJIGNW6TWJBJTEI6KL3
CC-MAIN-2026-25	https://www.zschrastice.cz/e_download.php	crawl-data/CC-MAIN-2026-25/segments/1780687572198.16/warc/CC-MAIN-20260606125753-20260606155753-00517.warc.gz	921903844	12004	22D5FMOB3CQFZRD7EXISOO4SGV4XWUT7
CC-MAIN-2026-25	https://www.ausl.fe.it/ausl-comunica/concorsi/bandi-riservati-al-personale-dipendente/avviso-interno-per-laffidamento-dellincarico-di-alta-specializzazione-referente-peimaf-e-maxi-emergenza-afferente-alla-uoc-pronto-soccorso-argenta-cento-delta-del-dai-emergenza-azienda-usl-ferrara/altri-allegati/schema-domanda.docx/@@download/file	crawl-data/CC-MAIN-2026-25/segments/1780687572938.60/warc/CC-MAIN-20260613205123-20260613235123-00571.warc.gz	538506176	117838	22DK74W2PLD66DL7NPYBQQ5GZT6XIG65
CC-MAIN-2026-17	https://www.strategy.bg/download/1316940	crawl-data/CC-MAIN-2026-17/segments/1775805909304.44/warc/CC-MAIN-20260418154413-20260418184413-00133.warc.gz	887025251	31194	22DT4TKOJ4NRIMC7KEKE7ZOGQJAOUDXO
CC-MAIN-2026-17	https://www.nes.scot.nhs.uk/media/3kulzoot/fty-hospital-training-plan-2026_27.docx	crawl-data/CC-MAIN-2026-17/segments/1775806209686.88/warc/CC-MAIN-20260421215907-20260422005907-00471.warc.gz	756073144	199408	22DU6WJ4SLHUQLLKUKOVQRZZAKGDAENM
CC-MAIN-2026-21	https://belokuriha-gorod.ru/_ld/66/6623__________.docx	crawl-data/CC-MAIN-2026-21/segments/1778213377106.75/warc/CC-MAIN-20260520213931-20260521003931-00046.warc.gz	84482026	13401	22DUG3TZY26UF7UI3FIHEKBMDG7LZA5U
CC-MAIN-2026-21	https://www.pocket-money.nl/_downloads/10db3023679cd5e0ff72e68f9d4df28f	crawl-data/CC-MAIN-2026-21/segments/1778213376840.35/warc/CC-MAIN-20260508134831-20260508164831-00313.warc.gz	852276083	251672	22DXF4VLVSD7YROYEEYLUVQKS62QKIXP
CC-MAIN-2026-25	https://archive.hshsl.umaryland.edu/server/api/core/bitstreams/117f3e36-3fdc-4a5d-a888-7f8478401196/content	crawl-data/CC-MAIN-2026-25/segments/1780687573478.10/warc/CC-MAIN-20260615194216-20260615224216-00840.warc.gz	68014858	59463	22EH6HM2BRVE5T7FPDQT2724F2WIXYFF
CC-MAIN-2026-25	https://comunicacio.iphes.cat/cat/news/new/file/233/	crawl-data/CC-MAIN-2026-25/segments/1780687572081.59/warc/CC-MAIN-20260606005016-20260606035016-00144.warc.gz	141717830	1273784	22EL4IHOPPA4PV45TQYLA4VALMESNM5I
CC-MAIN-2026-12	https://ayuntamientoguayubin.gob.do/wp-content/uploads/2021/08/plan-desarrollo.docx	crawl-data/CC-MAIN-2026-12/segments/1772687278259.60/warc/CC-MAIN-20260312124909-20260312154909-00135.warc.gz	84189709	49203	22EPAJRCQ4Q7JUBOWRAR5ZUD47MC432B
CC-MAIN-2026-12	https://revistas.unipam.edu.br/index.php/revistaalpha/article/download/4940/2667	crawl-data/CC-MAIN-2026-12/segments/1772687558749.86/warc/CC-MAIN-20260317021648-20260317051648-00171.warc.gz	330325175	72921	22EU5QOOMLFPSAPXLX6FJ3423DUYMZXJ
CC-MAIN-2026-25	https://cholmondeley-chorley.co.uk/wp-content/uploads/2026/05/Appendix-I-Fin-transactions.docx	crawl-data/CC-MAIN-2026-25/segments/1780687572803.65/warc/CC-MAIN-20260613051426-20260613081426-00774.warc.gz	139711018	13256	22EXGUZ6YJUOB5EULVJ5MJFQTOC4Q4IA
CC-MAIN-2026-25	https://www.evangeliegemeenteflakkee.nl/_downloads/c6aca905e2966d2c5384990e42afb39c	crawl-data/CC-MAIN-2026-25/segments/1780687572662.81/warc/CC-MAIN-20260611184605-20260611214605-00154.warc.gz	614484278	21439	22EXQOYD2HKESQQPEQB36UQ77Y3JMKLT
CC-MAIN-2026-21	https://www.valbohc.se/Document/Download/2378654/11550701	crawl-data/CC-MAIN-2026-21/segments/1778213376806.31/warc/CC-MAIN-20260508104411-20260508134411-00912.warc.gz	922657106	47720	22F7ZJRT7IHNMKAOAG6T7T4I7KIQRVAE
CC-MAIN-2026-21	https://stavradm.ru/index.php/deyatelnost-potreb/legalizatsiya-trudovykh-otnoshenij/8714-o-mezhvedomstvennykh-komissiyakh-po-protivodejstviyu-nelegalnoj-zanyatosti/file	crawl-data/CC-MAIN-2026-21/segments/1778213377249.17/warc/CC-MAIN-20260510041830-20260510071830-00194.warc.gz	439832989	12397	22FHPGLFKSAFHFC6BFT2VXOJPJ7RPLKC
CC-MAIN-2026-12	http://www.carpinofolkfestival.com/dismart	crawl-data/CC-MAIN-2026-12/segments/1772687277666.15/warc/CC-MAIN-20260308225837-20260309015837-00357.warc.gz	21113614	15930	22G5D4UFFAXYT6SABNBHJ7W2KIY274VL
CC-MAIN-2026-12	https://www.poltar.sk/e_download.php	crawl-data/CC-MAIN-2026-12/segments/1772687277973.85/warc/CC-MAIN-20260311061144-20260311091144-00631.warc.gz	705966934	9751	22GLGBX3XN3KKJDDAU4RRCK4NAKFRWVJ
CC-MAIN-2026-21	https://zazibona.com/wp-content/uploads/2026/04/Guideline-on-the-Structure-and-Content-of-clinical-reports.v00.docx	crawl-data/CC-MAIN-2026-21/segments/1778213377391.46/warc/CC-MAIN-20260511201502-20260511231502-00877.warc.gz	967624010	89264	22GNO2AQANCEL5EFF3TEWTET3GYLBBLL
CC-MAIN-2026-21	https://ejournal.unesa.ac.id/index.php/jtm-unesa/article/download/58462/45571	crawl-data/CC-MAIN-2026-21/segments/1778213377435.62/warc/CC-MAIN-20260512053303-20260512083303-00296.warc.gz	206615074	1806304	22GX7VDMCTUK2CXYL32WQWOOAB5Y374Y
CC-MAIN-2026-17	https://aiaonline.org/files/18348/aia-beach-volleyball-tournament-guide.pdf	crawl-data/CC-MAIN-2026-17/segments/1775806210750.80/warc/CC-MAIN-20260422103113-20260422133113-00163.warc.gz	50978995	67192	22GYVUEQQ2R7TF5U7F57ZVEUJTD4I5DJ
CC-MAIN-2026-12	https://1clancer.ru/download/fileId=55673	crawl-data/CC-MAIN-2026-12/segments/1772687277769.5/warc/CC-MAIN-20260309202252-20260309232252-00444.warc.gz	45320086	17942	22HRPNUTVIOLHYIUKF6P2UP2JWTENKYZ
CC-MAIN-2026-21	https://scienzaepolitica.unibo.it/libraryFiles/downloadPublic/40	crawl-data/CC-MAIN-2026-21/segments/1778213678841.80/warc/CC-MAIN-20260517171412-20260517201412-00047.warc.gz	401086074	14560	22HWWG6HOFZCI5K3BKG4TVJZWUQES4CA
